state,constituency,state_key,constituency_key,completion_category,exists_in_election_master,exists_in_frontend_constituencies,exists_in_geojson,exists_in_delimitation_reference,possible_state_alias,possible_constituency_alias,closest_delimitation_match,closest_frontend_match,skip_reason,districts_missing,autofill_rows_created,expected_core_fields,recommended_action
Uttar Pradesh,Aligarh,UTTAR PRADESH,ALIGARH,partial_demographics_missing_core_fields,True,True,True,True,,,Aligarh,Uttar Pradesh / Aligarh,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Allahabad,UTTAR PRADESH,ALLAHABAD,partial_demographics_missing_core_fields,True,True,True,True,,,Allahabad,Uttar Pradesh / Allahabad,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Ambedkar Nagar,UTTAR PRADESH,AMBEDKAR NAGAR,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Ambedkar Nagar,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Amethi,UTTAR PRADESH,AMETHI,partial_demographics_missing_core_fields,True,True,True,True,,,Amethi,Uttar Pradesh / Amethi,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Amroha,UTTAR PRADESH,AMROHA,partial_demographics_missing_core_fields,True,True,True,True,,,Amroha,Uttar Pradesh / Amroha,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Aonla,UTTAR PRADESH,AONLA,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Aonla,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Azamgarh,UTTAR PRADESH,AZAMGARH,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Azamgarh,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Badaun,UTTAR PRADESH,BADAUN,partial_demographics_missing_core_fields,True,True,True,True,,,Badaun,Uttar Pradesh / Badaun,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Baghpat,UTTAR PRADESH,BAGHPAT,partial_demographics_missing_core_fields,True,True,True,True,,,Baghpat,Uttar Pradesh / Baghpat,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Baharaich,UTTAR PRADESH,BAHARAICH,election_only_needs_demographics,True,True,False,False,,,,Uttar Pradesh / Baharaich,partial_field_skip,,7,10,likely_duplicate
Uttar Pradesh,Ballia,UTTAR PRADESH,BALLIA,partial_demographics_missing_core_fields,True,True,True,True,,,Ballia,Uttar Pradesh / Ballia,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Banda,UTTAR PRADESH,BANDA,election_only_needs_demographics,True,True,True,True,,,Banda,Uttar Pradesh / Banda,partial_field_skip,,7,10,manual_research_required
Uttar Pradesh,Bansgaon,UTTAR PRADESH,BANSGAON,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Bansgaon,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Barabanki,UTTAR PRADESH,BARABANKI,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Barabanki,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Bareilly,UTTAR PRADESH,BAREILLY,partial_demographics_missing_core_fields,True,True,True,True,,,Bareilly,Uttar Pradesh / Bareilly,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Basti,UTTAR PRADESH,BASTI,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Basti,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Bhadohi,UTTAR PRADESH,BHADOHI,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Bhadohi,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Bijnor,UTTAR PRADESH,BIJNOR,partial_demographics_missing_core_fields,True,True,True,True,,,Bijnor,Uttar Pradesh / Bijnor,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Chandauli,UTTAR PRADESH,CHANDAULI,election_only_needs_demographics,True,True,True,True,,,Chandauli,Uttar Pradesh / Chandauli,partial_field_skip,,7,10,manual_research_required
Uttar Pradesh,Deoria,UTTAR PRADESH,DEORIA,partial_demographics_missing_core_fields,True,True,True,True,,,Deoria,Uttar Pradesh / Deoria,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Dhaurahra,UTTAR PRADESH,DHAURAHRA,partial_demographics_missing_core_fields,True,True,True,True,,,Dhaurahra,Uttar Pradesh / Dhaurahra,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Domariyaganj,UTTAR PRADESH,DOMARIYAGANJ,partial_demographics_missing_core_fields,True,True,True,True,,,Domariyaganj,Uttar Pradesh / Domariyaganj,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Etah,UTTAR PRADESH,ETAH,partial_demographics_missing_core_fields,True,True,True,True,,,Etah,Uttar Pradesh / Etah,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Etawah,UTTAR PRADESH,ETAWAH,partial_demographics_missing_core_fields,True,True,True,True,,,Etawah,Uttar Pradesh / Etawah,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Faizabad,UTTAR PRADESH,FAIZABAD,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Faizabad,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Farrukhabad,UTTAR PRADESH,FARRUKHABAD,partial_demographics_missing_core_fields,True,True,True,True,,,Farrukhabad,Uttar Pradesh / Farrukhabad,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Fatehpur,UTTAR PRADESH,FATEHPUR,partial_demographics_missing_core_fields,True,True,True,True,,,Fatehpur,Uttar Pradesh / Fatehpur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Fatehpur Sikri,UTTAR PRADESH,FATEHPUR SIKRI,partial_demographics_missing_core_fields,True,True,True,True,,,Fatehpur,Uttar Pradesh / Fatehpur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Firozabad,UTTAR PRADESH,FIROZABAD,partial_demographics_missing_core_fields,True,True,True,True,,,Firozabad,Uttar Pradesh / Firozabad,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Gautam Buddha Nagar,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,election_only_needs_demographics,True,True,True,True,,,Gautam Buddha,Uttar Pradesh / Gautam Buddha Nagar,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Ghaziabad,UTTAR PRADESH,GHAZIABAD,partial_demographics_missing_core_fields,True,True,True,True,,,Ghaziabad,Uttar Pradesh / Ghaziabad,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Ghazipur,UTTAR PRADESH,GHAZIPUR,partial_demographics_missing_core_fields,True,True,True,True,,,Ghazipur,Uttar Pradesh / Ghazipur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Ghosi,UTTAR PRADESH,GHOSI,partial_demographics_missing_core_fields,True,True,True,True,,,Ghosi,Uttar Pradesh / Ghosi,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Gonda,UTTAR PRADESH,GONDA,partial_demographics_missing_core_fields,True,True,True,True,,,Gonda,Uttar Pradesh / Gonda,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Gorakhpur,UTTAR PRADESH,GORAKHPUR,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Gorakhpur,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Hamirpur,UTTAR PRADESH,HAMIRPUR,partial_demographics_missing_core_fields,True,True,True,True,,,Hamirpur,Uttar Pradesh / Hamirpur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Hardoi,UTTAR PRADESH,HARDOI,partial_demographics_missing_core_fields,True,True,True,True,,,Hardoi,Uttar Pradesh / Hardoi,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Hathras,UTTAR PRADESH,HATHRAS,partial_demographics_missing_core_fields,True,True,True,True,,,Hathras,Uttar Pradesh / Hathras,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Jalaun,UTTAR PRADESH,JALAUN,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Jalaun,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Jaunpur,UTTAR PRADESH,JAUNPUR,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Jaunpur,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Jhansi,UTTAR PRADESH,JHANSI,partial_demographics_missing_core_fields,True,True,True,True,,,Jhansi,Uttar Pradesh / Jhansi,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Kairana,UTTAR PRADESH,KAIRANA,partial_demographics_missing_core_fields,True,True,True,True,,,Kairana,Uttar Pradesh / Kairana,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Kaiserganj,UTTAR PRADESH,KAISERGANJ,partial_demographics_missing_core_fields,True,True,True,True,,,Kaiserganj,Uttar Pradesh / Kaiserganj,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Kannauj,UTTAR PRADESH,KANNAUJ,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Kannauj,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Kaushambi,UTTAR PRADESH,KAUSHAMBI,partial_demographics_missing_core_fields,True,True,True,True,,,Kaushambi,Uttar Pradesh / Kaushambi,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Kheri,UTTAR PRADESH,KHERI,partial_demographics_missing_core_fields,True,True,True,True,,,Kheri,Uttar Pradesh / Kheri,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Kushi Nagar,UTTAR PRADESH,KUSHI NAGAR,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Kushi Nagar,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Lalganj,UTTAR PRADESH,LALGANJ,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Lalganj,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Lucknow,UTTAR PRADESH,LUCKNOW,partial_demographics_missing_core_fields,True,True,True,True,,,Lucknow,Uttar Pradesh / Lucknow,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Machhlishahr,UTTAR PRADESH,MACHHLISHAHR,election_only_needs_demographics,True,True,True,True,,,Machhlishahr,Uttar Pradesh / Machhlishahr,partial_field_skip,,7,10,manual_research_required
Uttar Pradesh,Maharajganj,UTTAR PRADESH,MAHARAJGANJ,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Maharajganj,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Mainpuri,UTTAR PRADESH,MAINPURI,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Mainpuri,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Mathura,UTTAR PRADESH,MATHURA,partial_demographics_missing_core_fields,True,True,True,True,,,Mathura,Uttar Pradesh / Mathura,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Meerut,UTTAR PRADESH,MEERUT,partial_demographics_missing_core_fields,True,True,True,True,,,Meerut,Uttar Pradesh / Meerut,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Mirzapur,UTTAR PRADESH,MIRZAPUR,partial_demographics_missing_core_fields,True,True,True,True,,,Mirzapur,Uttar Pradesh / Mirzapur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Misrikh,UTTAR PRADESH,MISRIKH,partial_demographics_missing_core_fields,True,True,True,True,,,Misrikh,Uttar Pradesh / Misrikh,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Mohanlalganj,UTTAR PRADESH,MOHANLALGANJ,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Lalganj,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Moradabad,UTTAR PRADESH,MORADABAD,partial_demographics_missing_core_fields,True,True,True,True,,,Moradabad,Uttar Pradesh / Moradabad,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Muzaffarnagar,UTTAR PRADESH,MUZAFFARNAGAR,partial_demographics_missing_core_fields,True,True,True,True,,,Muzaffarnagar,Uttar Pradesh / Muzaffarnagar,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Nagina,UTTAR PRADESH,NAGINA,partial_demographics_missing_core_fields,True,True,True,True,,,Nagina,Uttar Pradesh / Nagina,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Phulpur,UTTAR PRADESH,PHULPUR,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Phulpur,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Pilibhit,UTTAR PRADESH,PILIBHIT,partial_demographics_missing_core_fields,True,True,True,True,,,Pilibhit,Uttar Pradesh / Pilibhit,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Pratapgarh,UTTAR PRADESH,PRATAPGARH,partial_demographics_missing_core_fields,True,True,True,True,,,Pratapgarh,Uttar Pradesh / Pratapgarh,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Rae Bareli,UTTAR PRADESH,RAE BARELI,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Rae Bareli,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Rampur,UTTAR PRADESH,RAMPUR,partial_demographics_missing_core_fields,True,True,True,True,,,Rampur,Uttar Pradesh / Rampur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Robertsganj,UTTAR PRADESH,ROBERTSGANJ,partial_demographics_missing_core_fields,True,True,True,True,,,Robertsganj,Uttar Pradesh / Robertsganj,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Saharanpur,UTTAR PRADESH,SAHARANPUR,partial_demographics_missing_core_fields,True,True,True,True,,,Saharanpur,Uttar Pradesh / Saharanpur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Salempur,UTTAR PRADESH,SALEMPUR,election_only_needs_demographics,True,True,True,True,,,Salempur,Uttar Pradesh / Salempur,partial_field_skip,,7,10,manual_research_required
Uttar Pradesh,Sambhal,UTTAR PRADESH,SAMBHAL,partial_demographics_missing_core_fields,True,True,True,True,,,Sambhal,Uttar Pradesh / Sambhal,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Sant Kabir Nagar,UTTAR PRADESH,SANT KABIR NAGAR,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Sant Kabir Nagar,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttar Pradesh,Shahjahanpur,UTTAR PRADESH,SHAHJAHANPUR,partial_demographics_missing_core_fields,True,True,True,True,,,Shahjahanpur,Uttar Pradesh / Shahjahanpur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Shrawasti,UTTAR PRADESH,SHRAWASTI,partial_demographics_missing_core_fields,True,True,True,True,,,Shrawasti,Uttar Pradesh / Shrawasti,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Sitapur,UTTAR PRADESH,SITAPUR,partial_demographics_missing_core_fields,True,True,True,True,,,Sitapur,Uttar Pradesh / Sitapur,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Unnao,UTTAR PRADESH,UNNAO,partial_demographics_missing_core_fields,True,True,True,True,,,Unnao,Uttar Pradesh / Unnao,partial_field_skip,,6,9,manual_research_required
Uttar Pradesh,Varanasi,UTTAR PRADESH,VARANASI,election_only_needs_demographics,True,True,True,False,,,,Uttar Pradesh / Varanasi,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttarakhand,Almora,UTTARAKHAND,ALMORA,election_only_needs_demographics,True,True,True,True,,,Almora,Uttarakhand / Almora,partial_field_skip,,7,10,manual_research_required
Uttarakhand,Garhwal,UTTARAKHAND,GARHWAL,election_only_needs_demographics,True,True,True,True,,,Garhwal,Uttarakhand / Garhwal,partial_field_skip,,7,10,manual_research_required
Uttarakhand,Haridwar,UTTARAKHAND,HARIDWAR,election_only_needs_demographics,True,True,True,False,,,,Uttarakhand / Haridwar,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttarakhand,Nainital-Udhamsingh Nagar,UTTARAKHAND,NAINITAL UDHAMSINGH NAGAR,election_only_needs_demographics,True,True,True,True,,,"Nainital- Udham singh Nagar         Kaladhungi, 62-Jaspur, 63-Kashipur, 64-Bajpur (SC), 65-Gadarpur, 66-",Uttarakhand / Nainital-Udhamsingh Nagar,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
Uttarakhand,Tehri Garhwal,UTTARAKHAND,TEHRI GARHWAL,election_only_needs_demographics,True,True,True,True,,,Garhwal,Uttarakhand / Garhwal,partial_field_skip,,7,10,manual_research_required
West Bengal,Alipurduars,WEST BENGAL,ALIPURDUARS,election_only_needs_demographics,True,True,True,True,,,"ALIPURDUARS (ST) 9. TUFANGANJ, 10. KUMARGRAM (ST), 11. KALCHINI (ST), 12",West Bengal / Alipurduars,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Arambag,WEST BENGAL,ARAMBAG,partial_demographics_missing_core_fields,True,True,False,True,,,ARAMBAG,West Bengal / Arambag,partial_field_skip,,6,9,manual_research_required
West Bengal,Asansol,WEST BENGAL,ASANSOL,partial_demographics_missing_core_fields,True,True,True,True,,,ASANSOL,West Bengal / Asansol,partial_field_skip,,6,9,manual_research_required
West Bengal,Baharampur,WEST BENGAL,BAHARAMPUR,partial_demographics_missing_core_fields,True,True,True,True,,,BAHARAMPUR,West Bengal / Baharampur,partial_field_skip,,6,9,manual_research_required
West Bengal,Balurghat,WEST BENGAL,BALURGHAT,partial_demographics_missing_core_fields,True,True,True,True,,,BALURGHAT,West Bengal / Balurghat,partial_field_skip,,6,9,manual_research_required
West Bengal,Bangaon,WEST BENGAL,BANGAON,partial_demographics_missing_core_fields,True,True,True,True,,,BANGAON,West Bengal / Bangaon,partial_field_skip,,6,9,manual_research_required
West Bengal,Bankura,WEST BENGAL,BANKURA,partial_demographics_missing_core_fields,True,True,True,True,,,BANKURA,West Bengal / Bankura,partial_field_skip,,6,9,manual_research_required
West Bengal,Barasat,WEST BENGAL,BARASAT,partial_demographics_missing_core_fields,True,True,True,True,,,BARASAT,West Bengal / Barasat,partial_field_skip,,6,9,manual_research_required
West Bengal,Bardhaman Purba,WEST BENGAL,BARDHAMAN PURBA,election_only_needs_demographics,True,True,True,True,,,"BARDHAMAN DURGAPUR              BARDHAMAN UTTAR (SC), 267. BHATAR, 274. GALSI (SC),",West Bengal / Bardhaman Purba,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Bardhaman-Durgapur,WEST BENGAL,BARDHAMAN DURGAPUR,election_only_needs_demographics,True,True,True,True,,,"BARDHAMAN DURGAPUR              BARDHAMAN UTTAR (SC), 267. BHATAR, 274. GALSI (SC),",West Bengal / Bardhaman Purba,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Barrackpur,WEST BENGAL,BARRACKPUR,partial_demographics_missing_core_fields,True,True,False,True,,,BARRACKPUR,West Bengal / Barrackpur,partial_field_skip,,6,9,manual_research_required
West Bengal,Basirhat,WEST BENGAL,BASIRHAT,partial_demographics_missing_core_fields,True,True,True,True,,,BASIRHAT,West Bengal / Basirhat,partial_field_skip,,6,9,manual_research_required
West Bengal,Birbhum,WEST BENGAL,BIRBHUM,partial_demographics_missing_core_fields,True,True,True,True,,,BIRBHUM,West Bengal / Birbhum,partial_field_skip,,6,9,manual_research_required
West Bengal,Bishnupur,WEST BENGAL,BISHNUPUR,election_only_needs_demographics,True,True,True,True,,,"BISHNUPUR (SC) 253. BARJORA, 254. ONDA, 255. BISHNUPUR, 256",West Bengal / Bishnupur,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Bolpur,WEST BENGAL,BOLPUR,partial_demographics_missing_core_fields,True,True,True,True,,,BOLPUR,West Bengal / Bolpur,partial_field_skip,,6,9,manual_research_required
West Bengal,Coochbehar,WEST BENGAL,COOCHBEHAR,partial_demographics_missing_core_fields,True,True,False,True,,,COOCHBEHAR,West Bengal / Coochbehar,partial_field_skip,,6,9,manual_research_required
West Bengal,Darjeeling,WEST BENGAL,DARJEELING,partial_demographics_missing_core_fields,True,True,True,True,,,DARJEELING,West Bengal / Darjeeling,partial_field_skip,,6,9,manual_research_required
West Bengal,Diamond harbour,WEST BENGAL,DIAMOND HARBOUR,election_only_needs_demographics,True,True,True,True,,,DIAMOND,West Bengal / Diamond harbour,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Dum dum,WEST BENGAL,DUM DUM,partial_demographics_missing_core_fields,True,True,True,True,,,DUM DUM,West Bengal / Dum dum,partial_field_skip,,6,9,manual_research_required
West Bengal,Ghatal,WEST BENGAL,GHATAL,election_only_needs_demographics,True,True,True,True,,,GHATAL,West Bengal / Ghatal,partial_field_skip,,7,10,manual_research_required
West Bengal,Hooghly,WEST BENGAL,HOOGHLY,partial_demographics_missing_core_fields,True,True,True,True,,,HOOGHLY,West Bengal / Hooghly,partial_field_skip,,6,9,manual_research_required
West Bengal,Howrah,WEST BENGAL,HOWRAH,partial_demographics_missing_core_fields,True,True,True,True,,,HOWRAH,West Bengal / Howrah,partial_field_skip,,6,9,manual_research_required
West Bengal,Jadavpur,WEST BENGAL,JADAVPUR,partial_demographics_missing_core_fields,True,True,True,True,,,JADAVPUR,West Bengal / Jadavpur,partial_field_skip,,6,9,manual_research_required
West Bengal,Jalpaiguri,WEST BENGAL,JALPAIGURI,partial_demographics_missing_core_fields,True,True,True,True,,,JALPAIGURI,West Bengal / Jalpaiguri,partial_field_skip,,6,9,manual_research_required
West Bengal,Jangipur,WEST BENGAL,JANGIPUR,partial_demographics_missing_core_fields,True,True,True,True,,,JANGIPUR,West Bengal / Jangipur,partial_field_skip,,6,9,manual_research_required
West Bengal,Jaynagar,WEST BENGAL,JAYNAGAR,partial_demographics_missing_core_fields,True,True,True,True,,,JAYNAGAR,West Bengal / Jaynagar,partial_field_skip,,6,9,manual_research_required
West Bengal,Jhargram,WEST BENGAL,JHARGRAM,election_only_needs_demographics,True,True,True,True,,,JHARGRAM,West Bengal / Jhargram,partial_field_skip,,7,10,manual_research_required
West Bengal,Kanthi,WEST BENGAL,KANTHI,election_only_needs_demographics,True,True,True,True,,,KANTHI,West Bengal / Kanthi,partial_field_skip,,7,10,manual_research_required
West Bengal,Kolkata Dakshin,WEST BENGAL,KOLKATA DAKSHIN,election_only_needs_demographics,True,True,True,True,,,KOLKATA,West Bengal / Kolkata Dakshin,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Kolkata Uttar,WEST BENGAL,KOLKATA UTTAR,election_only_needs_demographics,True,True,True,True,,,KOLKATA,West Bengal / Kolkata Dakshin,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Krishnanagar,WEST BENGAL,KRISHNANAGAR,election_only_needs_demographics,True,True,True,True,,,"KRISHNANAGAR 78 TEHATTA, 79 PALASHIPARA, 80. KALIGANJ, 81",West Bengal / Krishnanagar,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Maldaha Dakshin,WEST BENGAL,MALDAHA DAKSHIN,election_only_needs_demographics,True,True,True,True,,,MALDAHA,West Bengal / Maldaha Dakshin,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Maldaha Uttar,WEST BENGAL,MALDAHA UTTAR,election_only_needs_demographics,True,True,True,True,,,MALDAHA,West Bengal / Maldaha Dakshin,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Mathurapur,WEST BENGAL,MATHURAPUR,partial_demographics_missing_core_fields,True,True,True,True,,,MATHURAPUR,West Bengal / Mathurapur,partial_field_skip,,6,9,manual_research_required
West Bengal,Medinipur,WEST BENGAL,MEDINIPUR,election_only_needs_demographics,True,True,True,True,,,MEDINIPUR KHARAGPUR SADAR,West Bengal / Medinipur,no_delimitation_mapping,,0,10,add_missing_delimitation_mapping
West Bengal,Murshidabad,WEST BENGAL,MURSHIDABAD,partial_demographics_missing_core_fields,True,True,True,True,,,MURSHIDABAD,West Bengal / Murshidabad,partial_field_skip,,6,9,manual_research_required
West Bengal,Purulia,WEST BENGAL,PURULIA,partial_demographics_missing_core_fields,True,True,True,True,,,PURULIA,West Bengal / Purulia,partial_field_skip,,6,9,manual_research_required
West Bengal,Raiganj,WEST BENGAL,RAIGANJ,partial_demographics_missing_core_fields,True,True,True,True,,,RAIGANJ,West Bengal / Raiganj,partial_field_skip,,6,9,manual_research_required
West Bengal,Ranaghat,WEST BENGAL,RANAGHAT,partial_demographics_missing_core_fields,True,True,True,True,,,RANAGHAT,West Bengal / Ranaghat,partial_field_skip,,6,9,manual_research_required
West Bengal,Sreerampur,WEST BENGAL,SREERAMPUR,partial_demographics_missing_core_fields,True,True,True,True,,,SREERAMPUR,West Bengal / Sreerampur,partial_field_skip,,6,9,manual_research_required
West Bengal,Tamluk,WEST BENGAL,TAMLUK,election_only_needs_demographics,True,True,True,True,,,TAMLUK,West Bengal / Tamluk,partial_field_skip,,7,10,manual_research_required
West Bengal,Uluberia,WEST BENGAL,ULUBERIA,partial_demographics_missing_core_fields,True,True,True,True,,,ULUBERIA,West Bengal / Uluberia,partial_field_skip,,6,9,manual_research_required
